"gene_symbol","gene_id","gene_id_clean","biotype","chromosome","start","end","strand","width","detected_in_data","pct_expressing","mean_expression","mean_MBC","mean_prePB","mean_PB","mean_PC"
"AC105053.4","ENSG00000232504.4","ENSG00000232504","lincRNA","chr2",86116403,86118103,"+",1701,FALSE,NA,NA,NA,NA,NA,NA
"AC105253.1","ENSG00000227007.1","ENSG00000227007","lincRNA","chr2",6506142,6515554,"-",9413,FALSE,NA,NA,NA,NA,NA,NA
"AC105339.1","ENSG00000228141.2","ENSG00000228141","lincRNA","chr15",83379223,83382778,"-",3556,FALSE,NA,NA,NA,NA,NA,NA
"AC105344.2","ENSG00000238062.1","ENSG00000238062","lincRNA","chr2",231849083,231860747,"-",11665,TRUE,0.391414141414141,0.00167918429563466,0,0.00398717540759801,0.000419818436032968,0.000474906714166679
"AC105393.1","ENSG00000236856.1","ENSG00000236856","lincRNA","chr2",388412,416885,"+",28474,FALSE,NA,NA,NA,NA,NA,NA
"AC105393.2","ENSG00000226277.1","ENSG00000226277","lincRNA","chr2",421057,422303,"+",1247,TRUE,0.0883838383838384,0.00022499232724674,0,0.000217696601043145,0.000587595081295274,0
"AC105398.3","ENSG00000229224.1","ENSG00000229224","antisense","chr2",29319709,29320391,"-",683,FALSE,NA,NA,NA,NA,NA,NA
"AC105402.4","ENSG00000231079.3","ENSG00000231079","antisense","chr2",149624039,149646351,"-",22313,FALSE,NA,NA,NA,NA,NA,NA
"AC105461.1","ENSG00000227033.1","ENSG00000227033","antisense","chr2",232843198,232880430,"-",37233,FALSE,NA,NA,NA,NA,NA,NA
"AC105760.2","ENSG00000227252.1","ENSG00000227252","antisense","chr2",237968077,237994460,"-",26384,TRUE,0.681818181818182,0.00407330098669964,0,0.00618094009164345,0.00289957532972433,0.00429768640287569
"AC105760.3","ENSG00000124835.2","ENSG00000124835","antisense","chr2",237957242,237964810,"-",7569,FALSE,NA,NA,NA,NA,NA,NA
"AC106053.1","ENSG00000224626.1","ENSG00000224626","lincRNA","chr2",18966073,18969018,"+",2946,FALSE,NA,NA,NA,NA,NA,NA
"AC106706.1","ENSG00000233987.1","ENSG00000233987","lincRNA","chr3",194426277,194427693,"+",1417,FALSE,NA,NA,NA,NA,NA,NA
"AC106786.1","ENSG00000223652.2","ENSG00000223652","antisense","chr5",122422943,122425994,"-",3052,FALSE,NA,NA,NA,NA,NA,NA
"AC106801.1","ENSG00000253519.1","ENSG00000253519","antisense","chr5",156992972,156996106,"+",3135,FALSE,NA,NA,NA,NA,NA,NA
"AC106869.2","ENSG00000226087.1","ENSG00000226087","lincRNA","chr2",47452933,47466364,"+",13432,FALSE,NA,NA,NA,NA,NA,NA
"AC106870.1","ENSG00000230737.1","ENSG00000230737","antisense","chr2",30113237,30115220,"+",1984,FALSE,NA,NA,NA,NA,NA,NA
"AC106870.2","ENSG00000197644.2","ENSG00000197644","antisense","chr2",30122463,30130065,"+",7603,FALSE,NA,NA,NA,NA,NA,NA
"AC106874.1","ENSG00000228272.1","ENSG00000228272","lincRNA","chr2",84542232,84577898,"+",35667,FALSE,NA,NA,NA,NA,NA,NA
"AC106900.6","ENSG00000224638.1","ENSG00000224638","lincRNA","chr2",174745593,174764156,"-",18564,TRUE,0.0505050505050505,0.000221999937262665,0,0.000240002173107018,0.000542716876902877,0
"AC107057.1","ENSG00000232835.1","ENSG00000232835","lincRNA","chr2",5689912,5696163,"-",6252,FALSE,NA,NA,NA,NA,NA,NA
"AC107057.2","ENSG00000224128.1","ENSG00000224128","antisense","chr2",5742637,5831620,"-",88984,FALSE,NA,NA,NA,NA,NA,NA
"AC107070.1","ENSG00000237401.2","ENSG00000237401","lincRNA","chr2",4005245,4021660,"-",16416,FALSE,NA,NA,NA,NA,NA,NA
"AC107079.1","ENSG00000224844.1","ENSG00000224844","lincRNA","chr2",238031553,238032740,"-",1188,FALSE,NA,NA,NA,NA,NA,NA
"AC107081.5","ENSG00000236498.1","ENSG00000236498","antisense","chr2",62095567,62113217,"+",17651,TRUE,0.227272727272727,0.000571669642324672,0,0.00126083290490512,0.000452164529164705,0
"AC107218.3","ENSG00000197585.5","ENSG00000197585","antisense","chr2",215114764,215548970,"-",434207,FALSE,NA,NA,NA,NA,NA,NA
"AC107399.2","ENSG00000224932.1","ENSG00000224932","lincRNA","chr4",118235753,118281795,"-",46043,FALSE,NA,NA,NA,NA,NA,NA
"AC107622.1","ENSG00000231304.1","ENSG00000231304","lincRNA","chr3",20383960,20392420,"+",8461,FALSE,NA,NA,NA,NA,NA,NA
"AC108004.2","ENSG00000273172.1","ENSG00000273172","lincRNA","chr17",33615,41378,"-",7764,FALSE,NA,NA,NA,NA,NA,NA
"AC108004.3","ENSG00000241525.3","ENSG00000241525","antisense","chr17",254326,263814,"-",9489,TRUE,0.126262626262626,0.000962889684932312,0,0.000893497692661354,0.00125100105864552,0.00127627753095046
"AC108025.2","ENSG00000230090.1","ENSG00000230090","antisense","chr2",5758459,5831250,"-",72792,FALSE,NA,NA,NA,NA,NA,NA
"AC108051.1","ENSG00000224095.1","ENSG00000224095","lincRNA","chr2",103583866,103600887,"-",17022,FALSE,NA,NA,NA,NA,NA,NA
"AC108051.2","ENSG00000227680.1","ENSG00000227680","lincRNA","chr2",103603781,103605023,"+",1243,FALSE,NA,NA,NA,NA,NA,NA
"AC108051.3","ENSG00000224850.1","ENSG00000224850","lincRNA","chr2",103628237,103636356,"+",8120,FALSE,NA,NA,NA,NA,NA,NA
"AC108056.1","ENSG00000229565.1","ENSG00000229565","lincRNA","chr4",118755556,118791103,"+",35548,FALSE,NA,NA,NA,NA,NA,NA
"AC108066.1","ENSG00000223373.1","ENSG00000223373","lincRNA","chr2",213775727,213784533,"+",8807,FALSE,NA,NA,NA,NA,NA,NA
"AC108142.1","ENSG00000177822.3","ENSG00000177822","antisense","chr4",182795591,183066402,"-",270812,TRUE,0.0378787878787879,0.000190869080866379,0,0.000265684996032274,0,0.000366822924589433
"AC108448.3","ENSG00000234791.1","ENSG00000234791","antisense","chr11",3210776,3211159,"+",384,FALSE,NA,NA,NA,NA,NA,NA
"AC108462.1","ENSG00000233553.1","ENSG00000233553","antisense","chr2",1344816,1350340,"-",5525,FALSE,NA,NA,NA,NA,NA,NA
"AC108463.1","ENSG00000230499.1","ENSG00000230499","lincRNA","chr2",111953540,111964071,"+",10532,FALSE,NA,NA,NA,NA,NA,NA
"AC108488.3","ENSG00000234171.1","ENSG00000234171","antisense","chr2",3606082,3609324,"+",3243,TRUE,9.46969696969697,0.0484268528052985,0.0106083630798047,0.106496008570366,0.0206075553712361,0.0121189008268893
"AC108488.4","ENSG00000242282.2","ENSG00000242282","lincRNA","chr2",3579403,3584463,"-",5061,TRUE,0.29040404040404,0.00195117176761545,0,0.00154690243318492,0.0021081797370628,0.00337389963106166
"AC108868.5","ENSG00000231505.1","ENSG00000231505","lincRNA","chr2",107138359,107154535,"-",16177,FALSE,NA,NA,NA,NA,NA,NA
"AC108868.6","ENSG00000232001.1","ENSG00000232001","lincRNA","chr2",107159470,107160753,"+",1284,FALSE,NA,NA,NA,NA,NA,NA
"AC109309.4","ENSG00000224513.2","ENSG00000224513","antisense","chr11",3247291,3254068,"+",6778,FALSE,NA,NA,NA,NA,NA,NA
"AC109333.10","ENSG00000227495.1","ENSG00000227495","antisense","chr17",4922509,4923388,"-",880,TRUE,0.707070707070707,0.00777073808650941,0,0.00186166404300626,0.0073517969785611,0.0205606128493005
"AC109589.1","ENSG00000237035.1","ENSG00000237035","lincRNA","chr2",199052526,199056245,"-",3720,FALSE,NA,NA,NA,NA,NA,NA
"AC109642.1","ENSG00000235997.2","ENSG00000235997","lincRNA","chr2",30569525,30575297,"+",5773,FALSE,NA,NA,NA,NA,NA,NA
"AC109826.1","ENSG00000226791.3","ENSG00000226791","lincRNA","chr2",99378401,99388543,"-",10143,TRUE,0.353535353535354,0.00196016612290535,0,0.00376218045305821,0.00189691244371228,0.000462788964740958
"AC109828.1","ENSG00000234945.3","ENSG00000234945","antisense","chr2",27558402,27565466,"+",7065,FALSE,NA,NA,NA,NA,NA,NA
"AC110769.3","ENSG00000243179.1","ENSG00000243179","lincRNA","chr2",114737486,114740835,"+",3350,FALSE,NA,NA,NA,NA,NA,NA
"AC112229.7","ENSG00000175772.10","ENSG00000175772","lincRNA","chr2",111132715,111142019,"-",9305,FALSE,NA,NA,NA,NA,NA,NA
"AC112518.3","ENSG00000228277.1","ENSG00000228277","lincRNA","chr4",74576019,74580244,"+",4226,FALSE,NA,NA,NA,NA,NA,NA
"AC112721.2","ENSG00000222032.1","ENSG00000222032","lincRNA","chr2",238337563,238343465,"-",5903,FALSE,NA,NA,NA,NA,NA,NA
"AC113167.1","ENSG00000214942.4","ENSG00000214942","lincRNA","chr5",89196481,89200725,"+",4245,FALSE,NA,NA,NA,NA,NA,NA
"AC113167.2","ENSG00000249265.1","ENSG00000249265","lincRNA","chr5",89240727,89243390,"+",2664,FALSE,NA,NA,NA,NA,NA,NA
"AC113189.5","ENSG00000233223.2","ENSG00000233223","antisense","chr17",7485282,7487390,"-",2109,TRUE,2.38636363636364,0.0134691925765871,0.0089653211124363,0.0155792109849128,0.0131049678806836,0.0131279986139955
"AC113331.9","ENSG00000236897.1","ENSG00000236897","lincRNA","chr11",5127292,5128760,"-",1469,FALSE,NA,NA,NA,NA,NA,NA
"AC113607.1","ENSG00000237667.1","ENSG00000237667","lincRNA","chr2",779837,864112,"-",84276,FALSE,NA,NA,NA,NA,NA,NA
"AC113607.2","ENSG00000228799.1","ENSG00000228799","lincRNA","chr2",895902,901137,"-",5236,FALSE,NA,NA,NA,NA,NA,NA
"AC113607.3","ENSG00000234796.1","ENSG00000234796","antisense","chr2",906612,916810,"-",10199,FALSE,NA,NA,NA,NA,NA,NA
"AC113608.1","ENSG00000237326.1","ENSG00000237326","lincRNA","chr2",15941871,15951001,"-",9131,FALSE,NA,NA,NA,NA,NA,NA
"AC113610.1","ENSG00000231420.1","ENSG00000231420","lincRNA","chr2",151091406,151113521,"-",22116,FALSE,NA,NA,NA,NA,NA,NA
"AC113617.1","ENSG00000228358.1","ENSG00000228358","lincRNA","chr4",118281781,118294008,"+",12228,FALSE,NA,NA,NA,NA,NA,NA
"AC113618.1","ENSG00000234279.1","ENSG00000234279","lincRNA","chr2",239628965,239649421,"+",20457,FALSE,NA,NA,NA,NA,NA,NA
"AC114730.11","ENSG00000235351.1","ENSG00000235351","antisense","chr2",242664030,242665108,"-",1079,FALSE,NA,NA,NA,NA,NA,NA
"AC114730.2","ENSG00000235151.1","ENSG00000235151","antisense","chr2",242786532,242787188,"+",657,FALSE,NA,NA,NA,NA,NA,NA
"AC114730.3","ENSG00000224272.2","ENSG00000224272","antisense","chr2",242749407,242753111,"-",3705,FALSE,NA,NA,NA,NA,NA,NA
"AC114730.5","ENSG00000215023.2","ENSG00000215023","antisense","chr2",242740331,242741322,"-",992,FALSE,NA,NA,NA,NA,NA,NA
"AC114730.7","ENSG00000234793.1","ENSG00000234793","antisense","chr2",242694208,242695155,"-",948,FALSE,NA,NA,NA,NA,NA,NA
"AC114730.8","ENSG00000215692.2","ENSG00000215692","antisense","chr2",242674130,242674913,"-",784,TRUE,0.0378787878787879,0.00010051631713973,0,0.000196855353840202,0.000116030476418746,0
"AC114752.1","ENSG00000238012.1","ENSG00000238012","lincRNA","chr2",64557620,64559265,"-",1646,FALSE,NA,NA,NA,NA,NA,NA
"AC114752.3","ENSG00000238201.1","ENSG00000238201","lincRNA","chr2",64565201,64568781,"-",3581,FALSE,NA,NA,NA,NA,NA,NA
"AC114763.1","ENSG00000230569.1","ENSG00000230569","lincRNA","chr2",139228226,139231502,"+",3277,FALSE,NA,NA,NA,NA,NA,NA
"AC114765.1","ENSG00000239498.1","ENSG00000239498","lincRNA","chr2",220970377,221315499,"+",345123,FALSE,NA,NA,NA,NA,NA,NA
"AC114765.2","ENSG00000235337.1","ENSG00000235337","lincRNA","chr2",220992267,221077212,"+",84946,FALSE,NA,NA,NA,NA,NA,NA
"AC114776.3","ENSG00000235881.2","ENSG00000235881","lincRNA","chr2",111467152,111474172,"-",7021,FALSE,NA,NA,NA,NA,NA,NA
"AC114788.2","ENSG00000227744.4","ENSG00000227744","lincRNA","chr2",239840998,239847965,"-",6968,FALSE,NA,NA,NA,NA,NA,NA
"AC114803.3","ENSG00000230432.1","ENSG00000230432","antisense","chr2",220163724,220168852,"+",5129,FALSE,NA,NA,NA,NA,NA,NA
"AC114808.2","ENSG00000236665.1","ENSG00000236665","antisense","chr2",1153996,1156110,"-",2115,FALSE,NA,NA,NA,NA,NA,NA
"AC114808.3","ENSG00000235403.1","ENSG00000235403","antisense","chr2",1054819,1064027,"-",9209,FALSE,NA,NA,NA,NA,NA,NA
"AC114812.8","ENSG00000224814.1","ENSG00000224814","antisense","chr2",234602080,234617345,"-",15266,FALSE,NA,NA,NA,NA,NA,NA
"AC114813.1","ENSG00000226813.2","ENSG00000226813","lincRNA","chr2",126867676,126875562,"-",7887,FALSE,NA,NA,NA,NA,NA,NA
"AC114814.3","ENSG00000235293.1","ENSG00000235293","lincRNA","chr2",236086540,236087549,"+",1010,FALSE,NA,NA,NA,NA,NA,NA
"AC114814.4","ENSG00000226542.1","ENSG00000226542","lincRNA","chr2",235993466,235997230,"-",3765,FALSE,NA,NA,NA,NA,NA,NA
"AC114877.3","ENSG00000234165.1","ENSG00000234165","lincRNA","chr3",26753798,26754855,"+",1058,FALSE,NA,NA,NA,NA,NA,NA
"AC115522.3","ENSG00000268601.1","ENSG00000268601","lincRNA","chr19",44298461,44299810,"-",1350,FALSE,NA,NA,NA,NA,NA,NA
"AC116035.1","ENSG00000227260.1","ENSG00000227260","lincRNA","chr3",30566237,30568677,"+",2441,FALSE,NA,NA,NA,NA,NA,NA
"AC116035.2","ENSG00000227549.1","ENSG00000227549","lincRNA","chr3",30566482,30567705,"-",1224,FALSE,NA,NA,NA,NA,NA,NA
"AC116366.5","ENSG00000238160.1","ENSG00000238160","antisense","chr5",131755108,131762406,"-",7299,TRUE,0.315656565656566,0.00165583542349633,0,0.00278026186809462,0.00199774579073122,0.000574396824480969
"AC116366.6","ENSG00000234290.2","ENSG00000234290","antisense","chr5",131804582,131808735,"-",4154,TRUE,0.871212121212121,0.0155916187205726,0.104033612012816,0.00051976444193921,0.00344170294067663,0.00346504480649216
"AC116609.1","ENSG00000227713.1","ENSG00000227713","lincRNA","chr2",724966,731224,"-",6259,FALSE,NA,NA,NA,NA,NA,NA
"AC116609.2","ENSG00000223751.1","ENSG00000223751","lincRNA","chr2",742488,747767,"+",5280,FALSE,NA,NA,NA,NA,NA,NA
"AC116609.3","ENSG00000231173.1","ENSG00000231173","lincRNA","chr2",741977,749856,"+",7880,FALSE,NA,NA,NA,NA,NA,NA
"AC116614.1","ENSG00000235688.1","ENSG00000235688","antisense","chr2",945320,945960,"-",641,FALSE,NA,NA,NA,NA,NA,NA
"AC118345.1","ENSG00000227293.1","ENSG00000227293","lincRNA","chr2",66462509,66463345,"-",837,FALSE,NA,NA,NA,NA,NA,NA
"AC118653.2","ENSG00000225818.1","ENSG00000225818","lincRNA","chr17",69592479,69593420,"+",942,FALSE,NA,NA,NA,NA,NA,NA
"AC118754.4","ENSG00000229782.1","ENSG00000229782","antisense","chr17",4400689,4402969,"-",2281,FALSE,NA,NA,NA,NA,NA,NA
"AC122136.2","ENSG00000227824.1","ENSG00000227824","lincRNA","chr2",216734646,216735241,"+",596,FALSE,NA,NA,NA,NA,NA,NA
"AC123023.1","ENSG00000236452.1","ENSG00000236452","lincRNA","chr3",34244736,34310303,"+",65568,FALSE,NA,NA,NA,NA,NA,NA
"AC123768.4","ENSG00000262728.1","ENSG00000262728","lincRNA","chr15",32898619,32907361,"-",8743,TRUE,0.101010101010101,0.000541857318972446,0,0.000448082280199138,0.0011263295777879,0.000387641114349366
"AC123886.2","ENSG00000231536.1","ENSG00000231536","antisense","chr2",111368493,111369981,"+",1489,TRUE,0.0631313131313131,0.000371522576959895,0,0.000355851814098444,0.000975606022526827,0
"AC124057.5","ENSG00000230483.1","ENSG00000230483","antisense","chr11",2425745,2429138,"+",3394,FALSE,NA,NA,NA,NA,NA,NA
"AC124861.1","ENSG00000227479.1","ENSG00000227479","lincRNA","chr2",241166977,241195452,"-",28476,FALSE,NA,NA,NA,NA,NA,NA
"AC124944.3","ENSG00000226155.1","ENSG00000226155","antisense","chr3",195638920,195640857,"+",1938,TRUE,0.732323232323232,0.00670038841113518,0,0.00334209022388373,0.00562846581839853,0.0159457060779912
"AC124944.5","ENSG00000223783.1","ENSG00000223783","lincRNA","chr3",195563064,195587275,"-",24212,FALSE,NA,NA,NA,NA,NA,NA
"AC124997.1","ENSG00000235731.1","ENSG00000235731","lincRNA","chr15",25729978,25823938,"-",93961,FALSE,NA,NA,NA,NA,NA,NA
"AC125421.1","ENSG00000234721.2","ENSG00000234721","lincRNA","chr17",71782941,71796932,"+",13992,FALSE,NA,NA,NA,NA,NA,NA
"AC128709.2","ENSG00000237167.1","ENSG00000237167","lincRNA","chr3",197185276,197193976,"+",8701,FALSE,NA,NA,NA,NA,NA,NA
"AC128709.3","ENSG00000235126.1","ENSG00000235126","lincRNA","chr3",197171932,197185194,"-",13263,FALSE,NA,NA,NA,NA,NA,NA
"AC128709.4","ENSG00000229912.1","ENSG00000229912","lincRNA","chr3",197177198,197183525,"-",6328,FALSE,NA,NA,NA,NA,NA,NA
"AC130469.2","ENSG00000267986.1","ENSG00000267986","antisense","chr19",8646044,8647599,"+",1556,FALSE,NA,NA,NA,NA,NA,NA
"AC130710.1","ENSG00000236289.2","ENSG00000236289","lincRNA","chr2",16190549,16225923,"+",35375,FALSE,NA,NA,NA,NA,NA,NA
"AC131025.8","ENSG00000253864.1","ENSG00000253864","lincRNA","chr5",148786526,148793660,"+",7135,FALSE,NA,NA,NA,NA,NA,NA
"AC131056.3","ENSG00000267488.1","ENSG00000267488","antisense","chr17",34510615,34523870,"+",13256,FALSE,NA,NA,NA,NA,NA,NA
"AC131056.5","ENSG00000267330.1","ENSG00000267330","lincRNA","chr17",34552690,34554250,"-",1561,FALSE,NA,NA,NA,NA,NA,NA
"AC131097.3","ENSG00000233806.3","ENSG00000233806","antisense","chr2",242823514,243020873,"+",197360,TRUE,0.101010101010101,0.000437881132783486,0,0.00120125340202467,0,0
"AC132807.1","ENSG00000226238.1","ENSG00000226238","lincRNA","chr3",18031515,18037036,"+",5522,FALSE,NA,NA,NA,NA,NA,NA
"AC133106.2","ENSG00000228073.1","ENSG00000228073","antisense","chr2",189959789,189960884,"+",1096,FALSE,NA,NA,NA,NA,NA,NA
"AC133528.2","ENSG00000228989.1","ENSG00000228989","antisense","chr2",242629829,242633704,"+",3876,TRUE,0.593434343434343,0.00375279183445212,0.0064029587347293,0.00351026340614397,0.00460656754151462,0.00191439000355246
"AC133633.1","ENSG00000253855.1","ENSG00000253855","lincRNA","chr8",2376124,2379308,"+",3185,FALSE,NA,NA,NA,NA,NA,NA
"AC133633.2","ENSG00000253444.1","ENSG00000253444","lincRNA","chr8",2350992,2369693,"-",18702,FALSE,NA,NA,NA,NA,NA,NA
"AC133680.1","ENSG00000237838.1","ENSG00000237838","lincRNA","chr3",24729410,25215796,"+",486387,FALSE,NA,NA,NA,NA,NA,NA
"AC133785.1","ENSG00000233221.2","ENSG00000233221","antisense","chr2",131588551,131594567,"-",6017,FALSE,NA,NA,NA,NA,NA,NA
"AC135050.5","ENSG00000261124.1","ENSG00000261124","antisense","chr16",31076816,31080567,"+",3752,FALSE,NA,NA,NA,NA,NA,NA
"AC135178.7","ENSG00000226871.1","ENSG00000226871","antisense","chr17",8221406,8222030,"-",625,FALSE,NA,NA,NA,NA,NA,NA
"AC136896.1","ENSG00000228740.2","ENSG00000228740","antisense","chr15",27402762,27406466,"-",3705,FALSE,NA,NA,NA,NA,NA,NA
"AC137723.5","ENSG00000235296.1","ENSG00000235296","antisense","chr17",79899745,79905477,"+",5733,FALSE,NA,NA,NA,NA,NA,NA
"AC137932.5","ENSG00000260279.1","ENSG00000260279","antisense","chr16",89363916,89364724,"+",809,TRUE,0.0505050505050505,0.000575048848512752,0,0.000775992816070544,0,0.00113994858139179
"AC137932.6","ENSG00000261253.1","ENSG00000261253","antisense","chr16",89387541,89391518,"+",3978,FALSE,NA,NA,NA,NA,NA,NA
"AC137934.1","ENSG00000260923.1","ENSG00000260923","lincRNA","chr16",90252405,90289086,"+",36682,TRUE,0.997474747474748,0.00812609101434067,0.00598519951646802,0.00603024465061327,0.00721040463400118,0.0130890111988111
"AC138035.1","ENSG00000250765.1","ENSG00000250765","lincRNA","chr5",180756242,180769214,"+",12973,FALSE,NA,NA,NA,NA,NA,NA
"AC138035.2","ENSG00000238035.4","ENSG00000238035","lincRNA","chr5",180733503,180755068,"+",21566,FALSE,NA,NA,NA,NA,NA,NA
"AC138472.6","ENSG00000267614.1","ENSG00000267614","lincRNA","chr19",45040251,45040599,"-",349,FALSE,NA,NA,NA,NA,NA,NA
"AC138655.4","ENSG00000235760.3","ENSG00000235760","antisense","chr2",47754676,47762338,"+",7663,FALSE,NA,NA,NA,NA,NA,NA
"AC138655.6","ENSG00000236558.2","ENSG00000236558","antisense","chr2",47713153,47715691,"-",2539,FALSE,NA,NA,NA,NA,NA,NA
"AC139099.4","ENSG00000262898.1","ENSG00000262898","lincRNA","chr17",81091900,81125376,"+",33477,FALSE,NA,NA,NA,NA,NA,NA
"AC139099.5","ENSG00000262094.1","ENSG00000262094","lincRNA","chr17",81168296,81175490,"-",7195,FALSE,NA,NA,NA,NA,NA,NA
"AC139099.6","ENSG00000262952.1","ENSG00000262952","lincRNA","chr17",81159765,81168959,"+",9195,FALSE,NA,NA,NA,NA,NA,NA
"AC139100.3","ENSG00000267251.1","ENSG00000267251","antisense","chr18",77941563,77960875,"+",19313,FALSE,NA,NA,NA,NA,NA,NA
"AC139712.4","ENSG00000236837.1","ENSG00000236837","lincRNA","chr2",52721826,52727890,"-",6065,FALSE,NA,NA,NA,NA,NA,NA
"AC139887.4","ENSG00000233799.1","ENSG00000233799","antisense","chr4",758275,758862,"-",588,FALSE,NA,NA,NA,NA,NA,NA
"AC140481.4","ENSG00000232408.1","ENSG00000232408","antisense","chr2",131341122,131348036,"-",6915,FALSE,NA,NA,NA,NA,NA,NA
"AC140481.8","ENSG00000229797.1","ENSG00000229797","antisense","chr2",131501111,131513452,"-",12342,FALSE,NA,NA,NA,NA,NA,NA
"AC140542.2","ENSG00000261325.1","ENSG00000261325","lincRNA","chr16",47883225,47921041,"-",37817,FALSE,NA,NA,NA,NA,NA,NA
"AC140912.1","ENSG00000261227.2","ENSG00000261227","lincRNA","chr16",73265954,73267869,"+",1916,TRUE,0.0631313131313131,0.000313916470504523,0,0.000351789878582432,0,0.000724434023117411
"AC141928.1","ENSG00000250986.1","ENSG00000250986","lincRNA","chr4",3760475,3765117,"-",4643,FALSE,NA,NA,NA,NA,NA,NA
"AC141930.2","ENSG00000231482.2","ENSG00000231482","lincRNA","chr2",1576326,1584083,"-",7758,FALSE,NA,NA,NA,NA,NA,NA
"AC142119.1","ENSG00000236989.1","ENSG00000236989","lincRNA","chr2",16225344,16245963,"-",20620,FALSE,NA,NA,NA,NA,NA,NA
"AC142293.3","ENSG00000249942.1","ENSG00000249942","antisense","chr4",75418301,75514664,"-",96364,FALSE,NA,NA,NA,NA,NA,NA
"AC142528.1","ENSG00000235078.1","ENSG00000235078","antisense","chr2",3523046,3526968,"+",3923,TRUE,0.151515151515152,0.0010368071545444,0.00170948834001585,0.00108514603050164,0.000716310715526183,0.000933354810708878
"AC144449.1","ENSG00000231969.1","ENSG00000231969","antisense","chr2",150443710,150704747,"+",261038,TRUE,0.0378787878787879,0.00011143174458426,0,0.000305694290650272,0,0
"AC144450.1","ENSG00000228613.1","ENSG00000228613","antisense","chr2",1550437,1623885,"-",73449,FALSE,NA,NA,NA,NA,NA,NA
"AC144450.2","ENSG00000203635.2","ENSG00000203635","lincRNA","chr2",1624282,1629191,"-",4910,FALSE,NA,NA,NA,NA,NA,NA
"AC144525.1","ENSG00000226992.1","ENSG00000226992","lincRNA","chr2",239697289,239698357,"-",1069,FALSE,NA,NA,NA,NA,NA,NA
"AC144652.1","ENSG00000273117.1","ENSG00000273117","lincRNA","chr7",155087628,155089251,"-",1624,TRUE,3.2449494949495,0.0178931354497124,0.00366884502236512,0.0321456125587524,0.0174719846823294,0.00531829780784831
"AC144831.1","ENSG00000261888.1","ENSG00000261888","lincRNA","chr17",81061205,81063860,"+",2656,FALSE,NA,NA,NA,NA,NA,NA
