"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
1.18325432257294e-78,3.79662361122597,0.324,0.016,3.65946247596456e-73,"chr4-185394074-185394362","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.21373311152384e-78,5.47502860721356,0.347,0.006,3.7537245313409e-73,"chr3-5028426-5028730","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.22112776442976e-78,4.30857560420231,0.329,0.013,3.77659404832956e-73,"chr5-159894861-159895135","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.22642000501363e-78,3.93048110656655,0.352,0.017,3.7929614137057e-73,"chr19-1605616-1605876","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.2350401744681e-78,-2.11279013410599,0.071,0.229,3.81962109797923e-73,"chr14-64699255-64699870","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.23843135578873e-78,-3.29048759588822,0.024,0.165,3.83010903836135e-73,"chr5-131693461-131693738","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.24441450642627e-78,-1.08106500934546,0.301,0.398,3.8486131881696e-73,"chr1-171454471-171454910","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.25058278492933e-78,5.9167450452506,0.267,0.003,3.86768988477878e-73,"chr5-2038675-2038955","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.26740111249178e-78,-3.57559496290391,0.018,0.155,3.91970409461446e-73,"chr10-91171900-91172446","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.28640124384671e-78,-1.98956721868373,0.082,0.229,3.97846599085717e-73,"chr19-53696344-53696625","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.30276424235532e-78,-2.03512728583758,0.076,0.209,4.02907199997472e-73,"chr2-220119750-220120057","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.35524928318069e-78,5.11353883330704,0.289,0.006,4.19139301058576e-73,"chr11-88070656-88071033","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.36531470121689e-78,5.27613660327625,0.3,0.006,4.22252242960049e-73,"chr4-147866925-147867200","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.41050957893422e-78,2.17230517626001,0.548,0.09,4.36229707986567e-73,"chr19-10443975-10444244","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.4708086533588e-78,-1.59976513489783,0.147,0.287,4.54878463032929e-73,"chr19-18058307-18058613","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.52761095970616e-78,-2.22564211669267,0.058,0.194,4.72445769119283e-73,"chr15-85148552-85149016","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.5472877309239e-78,-3.86132387656108,0.013,0.142,4.78531223830565e-73,"chr9-36248249-36248504","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.55598220447185e-78,5.83157942745081,0.307,0.004,4.81220172359212e-73,"chr2-200820208-200820482","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.66717583411437e-78,4.9391405693131,0.327,0.008,5.15609137392386e-73,"chr9-139159125-139159436","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.70742670689808e-78,-4.19795586966698,0.011,0.146,5.28057565069076e-73,"chr2-242043305-242043578","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.7091803362912e-78,2.56490706433179,0.518,0.065,5.28599911785115e-73,"chr3-13521443-13521772","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.74841257482288e-78,-3.43199283965734,0.02,0.159,5.40733305428047e-73,"chr4-102005581-102005858","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.80721485821352e-78,-2.85307223842985,0.033,0.171,5.58919146414554e-73,"chr12-6882975-6883261","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.81839258336833e-78,2.87580230786882,0.48,0.047,5.62376092650907e-73,"chr10-70883519-70883850","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.8193796387359e-78,4.20904954416246,0.379,0.015,5.6268136025149e-73,"chr14-105556854-105557125","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.8425120135472e-78,6.35355191019426,0.267,0.003,5.69835532941756e-73,"chr19-2749240-2749498","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.86851170753081e-78,3.07355935376029,0.392,0.034,5.77876484299761e-73,"chr19-13261059-13261323","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.88343077495518e-78,11.8371678655745,0.22,0,5.82490519201163e-73,"chr15-77712273-77712550","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.14483866300227e-78,3.55936429948826,0.434,0.027,6.63336398145374e-73,"chr16-686708-687038","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.32029343264338e-78,-1.82762388321,0.128,0.301,7.17599470207052e-73,"chr3-195636234-195636494","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
2.34323803736558e-78,11.9291658736618,0.251,0,7.24695571054089e-73,"chr18-48494570-48495017","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.38301103947096e-78,-1.99580013027867,0.087,0.235,7.36996207188222e-73,"chr16-71460200-71460469","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
2.41145684281685e-78,12.4579024396938,0.263,0,7.4579366923481e-73,"chr15-91478734-91478984","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.54983402441954e-78,2.15812884616928,0.581,0.101,7.88589718566254e-73,"chr3-50336638-50336918","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.56778511913313e-78,3.69549280582252,0.336,0.02,7.94141471579421e-73,"chr7-138145468-138145990","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.56798802547383e-78,4.20594367728426,0.355,0.013,7.94204224626317e-73,"chr11-94800197-94800669","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.65611913237013e-78,3.94499757219212,0.336,0.017,8.21460620187244e-73,"chr19-45926936-45927206","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.69544792493905e-78,4.2245132740773,0.339,0.014,8.33623875193825e-73,"chr5-179334694-179335229","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.7028920087698e-78,-12.1460841043344,0,0.114,8.35926114444244e-73,"chr15-52519796-52520046","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
2.71254041143176e-78,11.7490061581672,0.231,0,8.38910085583912e-73,"chr17-80376562-80376817","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.72451253336741e-78,-2.62469038493543,0.041,0.177,8.42612715707071e-73,"chr17-73422597-73422879","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
2.84376748637915e-78,4.40981730708065,0.324,0.011,8.79494814279967e-73,"chr16-72127692-72127971","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.85327406209772e-78,4.36302765429766,0.346,0.01,8.82434922459025e-73,"chr7-36429235-36429587","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.8870377283633e-78,4.48361988983599,0.387,0.013,8.92877045288645e-73,"chr17-41623761-41624044","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.05365597464948e-78,-4.18704971516805,0.011,0.142,9.44407236935818e-73,"chr8-56902380-56902827","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
3.07934891173301e-78,12.2240339276095,0.264,0,9.52353317280578e-73,"chr3-159481324-159481622","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.12082301494646e-78,3.77648747628312,0.391,0.021,9.65180054655507e-73,"chr12-105352199-105352463","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.15808303346026e-78,-3.08235524311499,0.027,0.161,9.76703497841288e-73,"chr3-32542435-32542705","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
3.24043635497014e-78,4.91556649040007,0.353,0.008,1.00217299193797e-72,"chr6-43214775-43215226","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.35723584173289e-78,4.66462311756159,0.281,0.007,1.03829568600857e-72,"chr7-94287685-94287951","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.36907901135847e-78,-3.81940280334615,0.016,0.159,1.04195843492185e-72,"chr16-56986426-56986696","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
3.50786560422036e-78,12.2247743193079,0.294,0,1.08488110328284e-72,"chr11-125461948-125462236","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.51664245612964e-78,5.83327588183288,0.295,0.004,1.08759552904967e-72,"chr8-109260706-109260963","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.80132784703718e-78,4.9025869924898,0.281,0.007,1.17564046458104e-72,"chr12-58240505-58241050","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.84939386513313e-78,-4.69980369617654,0.007,0.142,1.19050589006359e-72,"chr17-76717940-76718248","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
3.88633243334681e-78,-1.84791410406228,0.102,0.237,1.2019299179936e-72,"chr9-129544088-129544360","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
3.8872742447579e-78,4.95369789382196,0.291,0.007,1.20222119295052e-72,"chrX-1573114-1573377","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.07896341277416e-78,5.2657862369024,0.301,0.006,1.26150509363208e-72,"chr17-4710265-4710525","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.23149934433493e-78,5.07050559865431,0.305,0.007,1.30868003372181e-72,"chr6-2903438-2903743","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.27691410535061e-78,-1.60168311059614,0.149,0.303,1.32272550227589e-72,"chr9-135995987-135996590","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
4.28742100134041e-78,12.0961812270543,0.242,0,1.32597498050555e-72,"chr3-112280192-112280470","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.3679471395853e-78,3.07053820834274,0.362,0.032,1.35087937980668e-72,"chr8-143484541-143484867","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.40811782288276e-78,2.51722497158382,0.481,0.064,1.36330300720077e-72,"chr8-17780052-17780520","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.42427492588861e-78,11.9679253374917,0.267,0,1.3682999306045e-72,"chr1-113498094-113498397","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.57585157807059e-78,-3.92389184416638,0.013,0.14,1.41517819340147e-72,"chr17-8391288-8391587","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
4.58155207679988e-78,4.88975490530908,0.334,0.008,1.41694119234397e-72,"chr19-10946929-10947201","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.81071416129852e-78,2.39561385445026,0.509,0.074,1.48781437937895e-72,"chr3-185655620-185655939","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
4.85254004596834e-78,-3.73579512591595,0.016,0.156,1.50074991255668e-72,"chr3-141593528-141593992","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
4.91062440171518e-78,4.86187986827504,0.365,0.009,1.51871371934286e-72,"chr17-39818963-39819231","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.19388918637143e-78,4.74189587832475,0.347,0.011,1.60631930255828e-72,"chr14-93035127-93035697","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.20485840726163e-78,5.1690447228289,0.278,0.006,1.60971176447221e-72,"chr19-54057629-54057893","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.23105747632848e-78,-0.798039187391676,0.533,0.576,1.61781437676159e-72,"chr19-36505205-36505481","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
5.27934382981792e-78,2.73893148375672,0.494,0.056,1.63274794559162e-72,"chr9-94877576-94877840","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.35237701343002e-78,-2.4904477537553,0.053,0.209,1.65533499132051e-72,"chr11-43703788-43704071","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
5.44482751571339e-78,5.42095364214927,0.325,0.005,1.6839272506122e-72,"chr15-56657460-56657733","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.64263153165006e-78,12.4607831417318,0.262,0,1.74510229642495e-72,"chr15-49103000-49103250","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.7347532728318e-78,5.50886420700172,0.295,0.005,1.77359287944196e-72,"chr11-47736786-47737055","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.84234179422834e-78,4.83291348708642,0.337,0.009,1.80686688904279e-72,"chr17-27046993-27047249","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.91231229912418e-78,-1.42349382223963,0.184,0.32,1.82850673706243e-72,"chr17-7199751-7200017","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.0850480395641e-78,-12.1844770873591,0,0.119,1.88192889224403e-72,"chr22-32782643-32782893","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.20869761582406e-78,4.56874714925655,0.332,0.011,1.92017012034352e-72,"chr12-12939844-12940124","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.25774442535257e-78,-3.8275848780325,0.014,0.145,1.93533887617322e-72,"chr19-38515677-38515945","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.41216154485168e-78,-1.98428616717998,0.091,0.236,1.98309561313783e-72,"chr17-72984068-72984347","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.42735558903516e-78,3.98382792038042,0.349,0.015,1.98779469037649e-72,"chr4-110354735-110355020","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.49711022197751e-78,-2.41912698191167,0.054,0.202,2.00936777546121e-72,"chr8-142044700-142045033","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.52782390706119e-78,2.49818042880133,0.501,0.069,2.01886662756072e-72,"chr12-120933691-120933983","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.57596666896415e-78,4.0462893544245,0.357,0.016,2.03375578767721e-72,"chr11-117198452-117198747","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.63663505789894e-78,-2.94518621866424,0.034,0.18,2.05251876099146e-72,"chr10-131940085-131940436","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.64929991567132e-78,1.89925691018415,0.391,0.08,2.05643563421958e-72,"chr9-140196669-140196924","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.82090340626029e-78,2.06514939962195,0.58,0.105,2.10950761735753e-72,"chr12-110151315-110151582","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.88854685433106e-78,-12.2155248846129,0,0.12,2.13042777418582e-72,"chrX-47372391-47372641","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
6.98966339720043e-78,4.33006452847981,0.365,0.013,2.16170018851557e-72,"chr5-138774966-138775251","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.0124549069655e-78,-11.9511715618668,0,0.104,2.16874894153213e-72,"chr12-12857208-12857530","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
7.13135690827036e-78,4.96174014604762,0.314,0.008,2.20552188237768e-72,"chr20-33735012-33735266","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.17263703518421e-78,4.83358541707681,0.343,0.008,2.21828862850846e-72,"chr17-54991199-54991565","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.46076793655002e-78,-12.0932367292482,0,0.111,2.30739916050476e-72,"chr3-107580777-107581027","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
7.47860477358956e-78,4.67132959218519,0.348,0.01,2.31291557693282e-72,"chr11-119039342-119039644","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.5324092892314e-78,-2.90880634096346,0.035,0.184,2.32955575328988e-72,"chr19-50182244-50182706","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
7.65851539525537e-78,-1.78056258520365,0.103,0.259,2.36855671480602e-72,"chr5-88609650-88610163","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
7.74263608471331e-78,6.31803222060604,0.295,0.003,2.39457280455537e-72,"chr2-159314451-159314724","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.9712692573562e-78,11.7700136285759,0.233,0,2.46528241449181e-72,"chr3-194980971-194981258","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
8.13762923080225e-78,-2.63689359471758,0.044,0.184,2.51673272983944e-72,"chr3-57231020-57231294","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
8.16001008257806e-78,-1.47750912620508,0.164,0.292,2.523654478249e-72,"chr11-64038902-64039171","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
8.18423551169449e-78,-1.69635422037987,0.127,0.26,2.53114670093727e-72,"chr2-158754004-158754283","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
8.28855761540427e-78,-1.75777879202442,0.098,0.217,2.5634105022737e-72,"chr18-3246561-3246880","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
8.44343226186837e-78,11.7687134146619,0.204,0,2.61130873906029e-72,"chr5-78531870-78532134","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
8.60956879883518e-78,3.10356481693622,0.48,0.042,2.66268995198455e-72,"chr14-75348414-75348671","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
8.6522416131463e-78,-1.08546818004687,0.293,0.384,2.67588741593937e-72,"chr8-27629977-27630286","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
8.68268339170997e-78,-1.80497309655761,0.102,0.23,2.68530217523754e-72,"chr8-145012455-145013221","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
8.97801156734067e-78,3.70925650298724,0.365,0.022,2.77663861544302e-72,"chr14-24911716-24912160","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
9.463594390827e-78,-12.1907322239547,0,0.119,2.92681530084546e-72,"chr11-118747780-118748030","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
9.60205133962166e-78,-2.50561328566349,0.051,0.201,2.96963601985613e-72,"chr11-73336741-73337047","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.00455849896733e-77,3.74639212130659,0.391,0.021,3.10680811534125e-72,"chr12-27863640-27863912","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.01024292292912e-77,3.89164769591383,0.314,0.016,3.12438839017212e-72,"chr10-133795338-133795638","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.01098627129115e-77,-12.1344993628782,0,0.114,3.12668735108485e-72,"chr10-73447858-73448108","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.03418237340619e-77,-12.1617484906821,0,0.117,3.19842616805707e-72,"chr6-14109605-14109855","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.06073221664035e-77,-3.11381604052441,0.027,0.165,3.28053713372576e-72,"chr12-48197139-48197665","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.06784638560784e-77,11.8518298544503,0.268,0,3.30253919523323e-72,"chr15-45076825-45077085","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.0743151681653e-77,3.4416504421337,0.415,0.028,3.32254526373651e-72,"chr11-125495455-125495824","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.09501596269874e-77,4.45937785556472,0.302,0.01,3.38656681799802e-72,"chr16-66968187-66968506","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.11913903115083e-77,5.1815601355995,0.266,0.005,3.46117247303047e-72,"chr9-98273005-98273268","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.13238034662958e-77,5.28587376171033,0.342,0.006,3.50212402182477e-72,"chr12-132380653-132380953","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.14378239634222e-77,5.45583321106444,0.324,0.005,3.53738725499154e-72,"chr15-40226142-40226402","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.16887137077238e-77,4.60941311068907,0.333,0.009,3.61498017710144e-72,"chr6-30711995-30712294","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.1790620701588e-77,-1.67403982239231,0.135,0.294,3.64649705500082e-72,"chrX-47092298-47092693","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.25339725933582e-77,-3.56272310834165,0.018,0.16,3.87639423792047e-72,"chr19-8113682-8114278","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.26577311082285e-77,3.47057159212204,0.405,0.031,3.91466915757293e-72,"chr4-115519498-115520075","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.27528146347057e-77,-2.15398670280488,0.072,0.222,3.94407573489008e-72,"chr9-130955121-130955384","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.30561239813759e-77,3.90192982957462,0.37,0.018,4.03788051984409e-72,"chr19-10196792-10197071","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.31462444468598e-77,11.8676993580012,0.257,0,4.06575216632479e-72,"chr4-82392790-82393047","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.39575826795672e-77,-12.0816017140963,0,0.11,4.31667555289243e-72,"chr1-85741565-85741815","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.43919076582966e-77,-3.60134745653922,0.017,0.15,4.45099967338904e-72,"chr17-7351820-7352079","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.54244040181315e-77,-12.2283777230922,0,0.122,4.77032085509155e-72,"chr16-88988703-88988953","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.59027903819607e-77,4.50125003611799,0.35,0.012,4.91827188421936e-72,"chr11-75110546-75110809","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.63367764419622e-77,4.28155716037339,0.333,0.013,5.0524911869821e-72,"chr12-110283133-110283395","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.63385482555058e-77,12.3975204941741,0.236,0,5.05303915752852e-72,"chr22-24666457-24666707","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.64701893754383e-77,-3.28536180334739,0.023,0.163,5.09375193833119e-72,"chr8-107869662-107870377","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.69611881760363e-77,3.32686861336409,0.435,0.031,5.24560362839092e-72,"chr3-50297431-50297702","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.71736953145453e-77,-1.73220692532051,0.121,0.27,5.31132592362473e-72,"chr5-139913638-139913912","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.72711436458723e-77,-3.43786544590503,0.019,0.154,5.34146386650257e-72,"chr22-37631303-37631652","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
1.72732579378084e-77,12.0420662256968,0.253,0,5.34211775568396e-72,"chr4-57843056-57843308","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
