"transition","gene_name","module","peak_id","tier","distance_bp","peak_log2FC","gene_biotype"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33393531-33393786","distal",452589,0.431134837885362,"protein_coding"
"T2_prePB_to_PB","MS4A1","brown","chr11-60928549-60928851","distal",472948.5,0.483011465724365,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-34931301-34932033","distal",473081.5,0.532270599342829,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-13265757-13266027","distal",474396.5,11.2909238338567,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26799506-26799773","distal",481683,0.406546311997153,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-118401577-118401940","distal",482007,0.378970069537536,"protein_coding"
"T2_prePB_to_PB","PMAIP1","brown","chr18-60382218-60382545","distal",482434,0.375761669326468,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-13278394-13278665","distal",487034,0.370634210253485,"protein_coding"
"T3_PB_to_PC","IFI6","blue","chr1-27692458-27692875","proximal",20449,0.285831368985901,"protein_coding"
"T3_PB_to_PC","MALAT1","blue","chr11-65548818-65549138","distal",51216.5,10.8958531422371,"lincRNA"
"T3_PB_to_PC","IFIT3","blue","chr10-89264935-89265211","distal",62820.5,11.3724078127075,"protein_coding"
"T3_PB_to_PC","MALAT1","blue","chr11-65405417-65405721","distal",92192.5,0.272147505576389,"lincRNA"
"T3_PB_to_PC","XAF1","blue","chr17-6659110-6659452","distal",96165.5,2.52450413184648,"protein_coding"
"T3_PB_to_PC","IFIT1","blue","chr10-89264935-89265211","distal",127472.5,11.3724078127075,"protein_coding"
"T3_PB_to_PC","RSAD2","blue","chr2-7005251-7005778","distal",139709,0.850672145560485,"protein_coding"
"T3_PB_to_PC","RSAD2","blue","chr2-7005791-7006051","distal",140115.5,0.897820253794772,"protein_coding"
"T3_PB_to_PC","MALAT1","blue","chr11-65341685-65342010","distal",155914,0.252119204737607,"lincRNA"
"T3_PB_to_PC","ISG15","blue","chr1-1166862-1167115","distal",165851,10.6916027246266,"protein_coding"
"T3_PB_to_PC","TNFSF10","blue","chr3-172309935-172310253","distal",213412.5,1.48252300007249,"protein_coding"
"T3_PB_to_PC","MALAT1","blue","chr11-65276187-65276538","distal",221399,1.45806351389363,"lincRNA"
"T3_PB_to_PC","MALAT1","blue","chr11-65274350-65274683","distal",223245,0.766617301690458,"lincRNA"
"T3_PB_to_PC","LGALS3BP","blue","chr17-79213060-79213310","distal",233076.5,12.5796448977824,"protein_coding"
"T3_PB_to_PC","LGALS3BP","blue","chr17-79213539-79213973","distal",233647.5,0.699269908304746,"protein_coding"
"T3_PB_to_PC","MALAT1","blue","chr11-65239437-65239704","distal",258191,0.443708592582155,"lincRNA"
"T3_PB_to_PC","ISG15","blue","chr1-1265818-1266091","distal",264817,0.628230927852601,"protein_coding"
"T3_PB_to_PC","ISG15","blue","chr1-1266340-1266610","distal",265337.5,0.694302332704389,"protein_coding"
"T3_PB_to_PC","RP11-16E12.2","blue","chr15-31508083-31508343","distal",277375.5,0.548088514717211,"lincRNA"
"T3_PB_to_PC","RP11-16E12.2","blue","chr15-31508601-31508992","distal",277959,0.381680321637109,"lincRNA"
"T3_PB_to_PC","IFI27","blue","chr14-94425737-94425996","distal",321031,0.451328751864902,"protein_coding"
"T3_PB_to_PC","RP11-16E12.2","blue","chr15-31600408-31600711","distal",369722,1.21199160265818,"lincRNA"
"T3_PB_to_PC","RP11-16E12.2","blue","chr15-31645713-31646022","distal",415030,11.2135732456404,"lincRNA"
"T3_PB_to_PC","LTA","yellow","chr6-31539992-31540527","proximal",31794,0.990482614870192,"protein_coding"
"T3_PB_to_PC","TNF","yellow","chr6-31539992-31540527","proximal",35307,0.990482614870192,"protein_coding"
"T3_PB_to_PC","CXCL10","yellow","chr4-76106352-76106709","distal",83034,0.700711690631318,"protein_coding"
"T3_PB_to_PC","STAT5A","yellow","chr17-42188411-42188817","distal",98932.5,0.562268738206883,"protein_coding"
"T3_PB_to_PC","CD40","yellow","chr20-45985478-45985860","distal",132602.5,0.27821275293545,"protein_coding"
"T3_PB_to_PC","CCR7","yellow","chr17-40714447-40714740","distal",149122,10.6210487615855,"protein_coding"
"T3_PB_to_PC","PEA15","yellow","chr1-160040061-160040436","distal",165088,0.365834066264501,"protein_coding"
"T3_PB_to_PC","CYP1B1","yellow","chr2-37898281-37898875","distal",211323.5,0.28647090540103,"protein_coding"
"T3_PB_to_PC","STAT5A","yellow","chr17-42580765-42581044","distal",293358,0.265286264586297,"protein_coding"
"T3_PB_to_PC","PEA15","yellow","chr1-159887860-159888413","distal",317200,1.00061230698129,"protein_coding"
"T3_PB_to_PC","CCR7","yellow","chr17-40896416-40896776","distal",331124.5,0.751804489971219,"protein_coding"
"T3_PB_to_PC","LTA","yellow","chr6-31239697-31240249","distal",332080.5,0.490375959533705,"protein_coding"
"T3_PB_to_PC","TNF","yellow","chr6-31239697-31240249","distal",335593.5,0.490375959533705,"protein_coding"
"T3_PB_to_PC","RAB13","yellow","chr1-154325032-154325745","distal",339031,0.625020366476568,"protein_coding"
"T3_PB_to_PC","LACTB","yellow","chr15-63481345-63481817","distal",359781.5,0.489236691233065,"protein_coding"
"T3_PB_to_PC","CD22","yellow","chr19-35739304-35739871","distal",420327,0.386097089171186,"protein_coding"
"T3_PB_to_PC","CCR7","yellow","chr17-40117975-40118413","distal",447277.5,0.715210179863478,"protein_coding"
"T3_PB_to_PC","CCL22","yellow","chr16-56905017-56905540","distal",453493,0.835177889115949,"protein_coding"
"T3_PB_to_PC","CCL22","yellow","chr16-56894229-56894768","distal",464273,0.518509458191123,"protein_coding"
"T3_PB_to_PC","RAB13","yellow","chr1-153505312-153505562","distal",480920.5,11.0836069727462,"protein_coding"
"T3_PB_to_PC","CCL17","yellow","chr16-56905017-56905540","distal",499488,0.835177889115949,"protein_coding"
"T3_PB_to_PC","TPI1","turquoise","chr12-6797867-6798135","distal",69117.5,10.6375768780938,"protein_coding"
"T3_PB_to_PC","PFN1","turquoise","chr17-4852129-4852817","distal",96587.5,0.508461247053156,"protein_coding"
"T3_PB_to_PC","TYMS","turquoise","chr18-812073-813320","distal",155093,0.840193572425525,"protein_coding"
"T3_PB_to_PC","TPI1","turquoise","chr12-7063141-7063455","distal",196179.5,11.4873633261912,"protein_coding"
"T3_PB_to_PC","TPI1","turquoise","chr12-6641603-6642161","distal",225236.5,0.481943356448423,"protein_coding"
"T3_PB_to_PC","TFRC","turquoise","chr3-195634610-195634863","distal",447452,0.283254463138284,"protein_coding"
"T3_PB_to_PC","HLA-DMB","brown","chr6-32940676-32940958","promoter",252.5,11.0363822343637,"protein_coding"
"T3_PB_to_PC","HLA-DMB","brown","chr6-32937090-32937957","proximal",3546,0.616712916278765,"protein_coding"
"T3_PB_to_PC","CD82","brown","chr11-44586507-44586825","proximal",22239.5,11.7471557287543,"protein_coding"
"T3_PB_to_PC","LTB","brown","chr6-31539992-31540527","proximal",42262,0.990482614870192,"protein_coding"
"T3_PB_to_PC","SPOCK2","brown","chr10-72142068-72142611","distal",53308,1.28084099076455,"protein_coding"
"T3_PB_to_PC","NFKBIA","brown","chr14-35343080-35343667","distal",61375,0.555898451631757,"protein_coding"
"T3_PB_to_PC","JUNB","brown","chr19-12721368-12721643","distal",69990,0.445214085754973,"protein_coding"
"T3_PB_to_PC","HLA-DMB","brown","chr6-32862164-32862632","distal",78671.5,1.18390303761183,"protein_coding"
"T3_PB_to_PC","RUNX3","brown","chr1-24884267-24884551","distal",80711.5,1.41460666446827,"protein_coding"
"T3_PB_to_PC","REL","brown","chr2-60782065-60782321","distal",99327.5,11.3541447650992,"protein_coding"
"T3_PB_to_PC","REL","brown","chr2-60777057-60777307","distal",104338.5,11.9330026940671,"protein_coding"
"T3_PB_to_PC","SESN3","brown","chr11-95070676-95070951","distal",161727,0.607520504517297,"protein_coding"
"T3_PB_to_PC","PIKFYVE","brown","chr2-208489420-208489678","distal",223282.5,12.429932218995,"protein_coding"
"T3_PB_to_PC","PIKFYVE","brown","chr2-208490090-208490429","distal",223993,0.291671918782107,"protein_coding"
"T3_PB_to_PC","HLA-DMB","brown","chr6-33172220-33172674","distal",231377.5,0.320779590911516,"protein_coding"
"T3_PB_to_PC","CD83","brown","chr6-13814771-13815035","distal",302352.5,0.310436958469797,"protein_coding"
"T3_PB_to_PC","HLA-DMB","brown","chr6-33245747-33246037","distal",304822.5,11.1044961922893,"protein_coding"
"T3_PB_to_PC","LTB","brown","chr6-31239697-31240249","distal",342548.5,0.490375959533705,"protein_coding"
"T3_PB_to_PC","RAB11FIP1","brown","chr8-38243951-38244201","distal",344609.5,12.5977017922327,"protein_coding"
"T3_PB_to_PC","NFKBIA","brown","chr14-35872892-35873184","distal",468289.5,0.503026403592137,"protein_coding"
"T3_PB_to_PC","NFKBIA","brown","chr14-35873186-35873466","distal",468577.5,0.327351161230723,"protein_coding"
"T3_PB_to_PC","PMAIP1","brown","chr18-60382218-60382545","distal",482434,0.323206419925473,"protein_coding"
